0 1 2 3 4 5 6 7 8
024110 20170421 15:03 12,350 50 12,350 12,300 1,086,182 2,440
024110 20170421 15:02 12,300 0 12,350 12,300 1,083,742 6,218
024110 20170421 15:01 12,300 0 12,350 12,300 1,077,524 1,790
024110 20170421 15:00 12,300 0 12,350 12,300 1,075,734 4,546
024110 20170421 14:59 12,300 0 12,350 12,300 1,071,188 5,261
024110 20170421 14:58 12,300 0 12,350 12,300 1,065,927 1,688
024110 20170421 14:57 12,300 0 12,350 12,300 1,064,239 4,984
024110 20170421 14:56 12,300 0 12,350 12,300 1,059,255 1,930
024110 20170421 14:55 12,350 50 12,350 12,300 1,057,325 4,844
024110 20170421 14:54 12,300 0 12,350 12,300 1,052,481 1,940
024110 20170421 14:53 12,300 0 12,350 12,300 1,050,541 2,176
024110 20170421 14:52 12,350 50 12,350 12,300 1,048,365 8,857
024110 20170421 14:51 12,300 0 12,350 12,300 1,039,508 1,494
024110 20170421 14:50 12,300 0 12,350 12,300 1,038,014 4,794
